datetime,btc_close,btc_close_sma200,alt_index,btc_norm,btc_relative_proxy,btc_d_sma20,btc_d_sma50,regime_on
2024-10-20,69031.99,63343.586449999995,0.8639980609834509,1.0,1.157410004904113,,,False
2024-10-21,67377.5,63338.035,0.8406627474973934,0.9760329957169132,1.161028008702074,,,False
2024-10-22,67426.0,63336.06189999999,0.8268377022910641,0.9767355685385861,1.1812905553679685,,,False
2024-10-23,66668.65,63324.925149999995,0.804482972970846,0.9657645679923176,1.200478568770549,,,False
2024-10-24,68198.28,63319.1146,0.8117873814267387,0.9879228456256294,1.2169724095604046,,,False
2024-10-25,66698.33,63294.50625,0.7430378473866079,0.9661945135871064,1.3003301473611053,,,False
2024-10-26,67092.76,63284.24005,0.7615927585808515,0.9719082413820026,1.2761521566894254,,,False
2024-10-27,68021.7,63271.19314999999,0.7761726605641723,0.9853649011132374,1.2695176616978632,,,False
2024-10-28,69962.21,63270.97305000001,0.7851812369073021,1.0134752018593118,1.2907532098591932,,,False
2024-10-29,72736.42,63299.07255,0.8296779711642932,1.053662512119381,1.2699656357523494,,,False
2024-10-30,72344.74,63341.1737,0.8280146709223197,1.0479886209277756,1.265664314571176,,,False
2024-10-31,70292.01,63364.32455,0.7780407492972443,1.0182526970466879,1.3087395460538693,,,False
2024-11-01,69496.01,63394.70465,0.767328339144402,1.006721811148715,1.311983097445932,,,False
2024-11-02,69374.74,63422.61140000001,0.7540622866497829,1.0049650893737816,1.332734851173545,,,False
2024-11-03,68775.99,63460.1045,0.7260810156682342,0.9962915743845716,1.3721493234025055,,,False
2024-11-04,67850.01,63482.00415,0.7049674713303956,0.9828777933245151,1.3942172274554094,,,False
2024-11-05,69372.01,63509.77415,0.7481068496353016,1.004925542491242,1.343291460278887,,,False
2024-11-06,75571.99,63562.931150000004,0.8609650243595729,1.0947386856441486,1.2715251545304849,,,False
2024-11-07,75857.89,63617.51484999999,0.9003711920970873,1.0988802437826288,1.2204746813624578,,,False
2024-11-08,76509.78,63665.96715,0.9090505537732474,1.1083235468077914,1.219210023257134,1.2681944019098224,,False
2024-11-09,76677.46,63717.28444999999,0.9738700584874583,1.1107525655858972,1.1405552064215163,1.2673516619856926,,False
2024-11-10,80370.01,63797.68654999999,1.0480762927833676,1.1642429835790622,1.1108380101673627,1.264842162058957,,False
2024-11-11,88647.99,63918.434799999995,1.14631568431867,1.2841581127822044,1.1202482268620997,1.2617900456336635,,False
2024-11-12,87952.01,64039.34479999999,1.1274899306785557,1.2740761203610094,1.1300110854154004,1.258266671465906,,False
2024-11-13,90375.2,64173.910899999995,1.2197121718663708,1.3091785417166735,1.0733503952111945,1.2510855707484454,,False
2024-11-14,87325.59,64294.94575,1.1658686120443345,1.2650017767125066,1.0850294481248135,1.240320535786631,,False
2024-11-15,91032.07,64430.7761,1.258076117965278,1.3186939852088866,1.0481829885950364,1.2289220773819116,,False
2024-11-16,90586.92,64580.3507,1.2547446083926188,1.3122455255889334,1.0458267896205393,1.2177375337780452,,False
2024-11-17,89855.99,64737.8058,1.2404799389264942,1.3016572461550073,1.0493174498907702,1.2056657457796243,,False
2024-11-18,90464.08,64894.823150000004,1.2579973117976004,1.3104660607350302,1.0417081566433994,1.1942528718241767,,False
2024-11-19,92310.79,65041.96705,1.2360701367073534,1.3372175711579513,1.0818298504646626,1.1850611486188511,,False
2024-11-20,94286.56,65193.93965,1.2029984414286707,1.3658386495884007,1.135361944414776,1.1763922685368962,,False
2024-11-21,98317.12,65365.465249999994,1.2787286303684442,1.424225493137312,1.1137824393021882,1.166482235629709,,False
2024-11-22,98892.0,65544.0993,1.3263027908961398,1.4325532264099585,1.080110240469319,1.153851005094498,,False
2024-11-23,97672.4,65720.9009,1.352153482589962,1.4148860550014564,1.046394564832488,1.137563267165997,,False
2024-11-24,97900.04,65904.43595,1.3428309380716184,1.4181836565916757,1.0561148215934526,1.120658146872899,,False
2024-11-25,93010.01,66054.11595,1.2839588169726899,1.3473464983408414,1.0493689365501664,1.105962020686463,,False
2024-11-26,91965.16,66209.9418,1.2783997158695068,1.3322107619959962,1.0420925047608365,1.0944903881979806,,False
2024-11-27,95863.11,66385.1274,1.3569817119881242,1.3886766121040404,1.023356910292829,1.0846344996444992,,False
2024-11-28,95643.98,66555.92735,1.3488841753914635,1.385502286693459,1.0271469648543905,1.075031346724362,,False
2024-11-29,97460.0,66728.52695,1.3871529316115703,1.4118092206236557,1.0177747445506533,1.0688923236308188,,False
2024-11-30,96407.99,66902.67945,1.4071833072663278,1.3965697642498789,0.992457597413469,1.062973302993124,,False
2024-12-01,97185.18,67057.57285,1.4494875943525967,1.407828167781343,0.9712592044709009,1.0555238518735641,,False
2024-12-02,95840.62,67210.5999,1.4655646219279794,1.3883508211193099,0.9473146392500296,1.0463890295652958,,False
2024-12-03,95849.69,67354.72835,1.4973280687200887,1.3884822094799816,0.927306606004422,1.039086840104957,,False
2024-12-04,98587.32,67513.08894999999,1.536878791163253,1.4281396204860963,0.9292467491240133,1.031297705154917,,False
2024-12-05,96945.63,67666.44705,1.5345881331416602,1.404358037483781,0.9151367765425973,1.024645394552295,,False
2024-12-06,99740.84,67807.91815,1.6052505328495166,1.4448495545326159,0.9000772932109424,1.0173579197318152,,False
2024-12-07,99831.99,67956.3364,1.6512884142742397,1.4461699568562343,0.8757827792862234,1.0086811862015879,,False
2024-12-08,101109.59,68116.05125,1.671430570936959,1.4646773184432318,0.8763016208457723,1.0004108594117065,1.1243434596676543,True
2024-12-09,97276.47,68262.58535,1.4928768179702356,1.40915059815022,0.9439161899949303,0.99351517638822,1.1200735833694706,True
2024-12-10,96593.0,68402.80040000001,1.4422193175357394,1.399249826058904,0.970205993669357,0.9852573788509492,1.1162571430688162,True
2024-12-11,101125.0,68561.97255,1.5650626542004955,1.4649005482820354,0.9360012165330036,0.9763683177124898,1.111351356292117,True
2024-12-12,100004.29,68719.45565,1.6288377197773696,1.4486659011278682,0.8893862682194471,0.9668321190999963,1.1051295102810947,True
2024-12-13,101424.25,68879.39474999999,1.6593911443014442,1.4692354950219455,0.8854063733360776,0.9587827095251755,1.0984981895566084,True
2024-12-14,101420.0,69044.5028,1.5903635308752784,1.4691739293623143,0.9237975474410773,0.9521668458175571,1.0909675375582077,True
2024-12-15,104463.99,69228.56065,1.636795632142498,1.5132692828353926,0.9245315988866525,0.9459249789343813,1.0839351264021524,True
2024-12-16,106058.66,69417.0931,1.612111656028191,1.536369732351624,0.9530169492954511,0.9414712011611119,1.0776051121541041,False
2024-12-17,106133.74,69610.06175000001,1.5653519521416475,1.537457344051649,0.9821799768085163,0.9394123544868963,1.0714336474930906,False
2024-12-18,100204.01,69772.24755,1.42210757897996,1.4515590525494049,1.020709736734945,0.9390904930809242,1.0664485295127424,False
2024-12-19,97461.86,69920.7287,1.2999403183166884,1.4118361646535178,1.0860776796904992,0.9425056398379164,1.0628567968151288,False
2024-12-20,97805.44,70065.7064,1.3546817637636241,1.4168132774384745,1.0458642873454165,0.9451759743345137,1.05759929164096,False
2024-12-21,97291.99,70199.47714999999,1.2828768416976672,1.4093754214531553,1.0986053965929332,0.9515432839406154,1.0533317376239,False
2024-12-22,95186.27,70319.8685,1.2906263907111057,1.378871882441749,1.0683741572044114,0.9575962598383343,1.0480445237445173,False
2024-12-23,94881.47,70440.28055,1.398213350216032,1.3744565381933795,0.9830091652186113,0.9603813877990438,1.0402617205808395,False
2024-12-24,98663.58,70586.82045,1.416307376525507,1.4292443257104424,1.0091342807354944,0.964375764379618,1.032560061646441,False
2024-12-25,99429.6,70737.41615,1.387342746372253,1.4403409202023583,1.0382012116102453,0.9705289861330003,1.0264582566730682,False
2024-12-26,95791.6,70868.13345,1.29474429061138,1.3876407155581056,1.0717488585355026,0.9791125643992284,1.0224627307531684,False
2024-12-27,94299.03,70991.9286,1.2847151849233358,1.3660192904767774,1.063285704495112,0.9884877106596729,1.0193189512158218,False
2024-12-28,95300.0,71131.85740000001,1.342227959497475,1.3805193794934782,1.0285282538819556,0.996099042311482,1.015505315828318,False
2024-12-29,93738.2,71259.22845,1.2869267916349136,1.3578950860318526,1.0551455567311492,1.001660510648293,1.0137971228345108,False
2024-12-30,92792.05,71389.32365,1.2922738548066193,1.3441891215942057,1.0401735797675449,1.0051588899532022,1.0123838342265143,False
2024-12-31,93576.0,71526.9837,1.2888714827813843,1.3555454507395772,1.0517305013330813,1.0109453541932063,1.011013479715934,False
2025-01-01,94591.79,71668.8014,1.3274606427558775,1.3702602228329213,1.032241694177983,1.018088125491133,1.0090580918911858,False
2025-01-02,96984.79,71820.341,1.3790465420582994,1.4049253107146409,1.0187656963467788,1.024756091641668,1.0079663979138973,False
2025-01-03,98174.18,71978.69025,1.4934742384040038,1.4221548589284474,0.9522459928389715,1.0261785139115627,1.0053107288081806,False
2025-01-04,98220.5,72143.91615,1.5110304857159096,1.422825852188239,0.9416261720981227,1.0270332425721362,1.0031795924782423,False
2025-01-05,98363.61,72310.86235,1.4940852090527537,1.424898949023489,0.9536932300714437,1.027067056610936,1.0013369212872605,False
2025-01-06,102235.6,72497.6904,1.493552864207624,1.4809887415964684,0.9915877616974601,1.027537445855383,1.000182327523394,False
2025-01-07,96954.61,72661.74565,1.3546707677986658,1.404488122101072,1.0367745104468145,1.0283406845409764,1.0000836545994625,False
2025-01-08,95060.61,72815.73865,1.3141163464644894,1.3770515669619259,1.047891665503407,1.026431383831622,0.9994048909002373,False
2025-01-09,92552.49,72962.45105,1.2545371462682968,1.340718846436268,1.0686960130469827,1.0275729701167002,0.9980715722728815,False
2025-01-10,94726.11,73134.6151,1.2814410689153466,1.3722059873980164,1.0708303492719304,1.0261842177506502,0.9972125304722762,False
2025-01-11,94599.99,73298.585,1.2887317900921844,1.3703790083409155,1.0633547017901148,1.0259332449799354,0.9968774196986923,False
2025-01-12,94545.06,73466.98535,1.2590736365434319,1.3695832902977298,1.0877706041544029,1.031171316926725,0.9977049404851305,False
2025-01-13,94536.1,73631.1335,1.232401711100071,1.36945349540119,1.1112070707681698,1.0362749564283587,0.9988067854686249,False
2025-01-14,96560.86,73811.7986,1.2924794338830503,1.398784244811717,1.0822487446545208,1.0384773330805723,0.9994643816307119,False
2025-01-15,100497.35,74009.35195,1.4178569948582587,1.4558083868073337,1.026766727594322,1.0362282265335134,0.9991578660873818,False
2025-01-16,99987.3,74195.4284,1.387672190419947,1.4484197833497194,1.0437766162276327,1.0352527721201394,0.9995662602060778,False
2025-01-17,104077.48,74401.31585,1.4704523192342664,1.5076702844579737,1.0253105556275965,1.0350918872074213,0.9995295320215419,False
2025-01-18,104556.23,74613.41965,1.4261859842601514,1.5146054749399516,1.0619971670284425,1.0354344677222862,1.0004139804710974,False
2025-01-19,101331.57,74819.0346,1.3161045916129575,1.46789292906086,1.1153315157588484,1.0391923645218513,1.0028714588380052,False
2025-01-20,102260.01,75045.0846,1.3309584048883543,1.4813423457733146,1.112989211633233,1.0422553000368588,1.0057060589812519,False
2025-01-21,106143.82,75292.65974999999,1.3754876365784996,1.5376033633102566,1.1178605480853445,1.0465362427322271,1.009116977157958,False
2025-01-22,103706.66,75520.04239999999,1.343359044089302,1.5022985720098754,1.1183150019497003,1.051513708012373,1.0129371450768638,False
2025-01-23,103910.34,75760.30505,1.324050484264352,1.5052490881401506,1.1368517333963089,1.06074399504024,1.0170892447623097,False
2025-01-24,104870.5,76001.08445,1.2965168988008398,1.519158001964017,1.1717224845808798,1.072248810664378,1.0222209589230753,False
2025-01-25,104746.85,76234.5687,1.2905382501815699,1.5173668034196899,1.1757627510894828,1.0833522867152798,1.027734668080646,False
2025-01-26,102620.0,76459.03945,1.2310697187044732,1.486557174434635,1.207532889363103,1.094149543098562,1.0343696702821839,False
2025-01-27,102082.83,76682.75415,1.198300299786605,1.4787757096383864,1.2340610362041375,1.104013869386428,1.0415248585893508,False
2025-01-28,101335.52,76899.98625,1.111060946374024,1.467950148909223,1.321214784571374,1.1176800253398265,1.0490708304808798,False
2025-01-29,103733.24,77122.63235,1.1474505306544662,1.5026836108882273,1.3095846581125796,1.1297244575931062,1.0558584037697443,False
2025-01-30,104722.94,77342.2575,1.2129216498436999,1.5170204422616238,1.2507159406851307,1.1387187371637661,1.062152698252787,False
2025-01-31,102429.56,77530.7846,1.2263563350718492,1.483798453441658,1.2099244004433067,1.1460472220964257,1.068563460897264,False
2025-02-01,100635.65,77708.7429,1.1088453066861736,1.4578118058019185,1.3147116166804589,1.1573942727227284,1.0771495657641517,False
2025-02-02,97700.59,77876.80589999999,0.986106334371746,1.4152944164002803,1.4352350928786726,1.1735956738282538,1.0873783166729034,False
2025-02-03,101328.52,78063.5089,1.0354791275092814,1.4678487466463013,1.4175551275253921,1.1903609929717973,1.0972387872456784,False
2025-02-04,97763.13,78219.02454999999,0.9764817406984666,1.4162003731892996,1.4503091191201456,1.2115381125480884,1.1071846306421722,False
2025-02-05,96612.43,78366.3869,0.9422549765421417,1.3995312897686998,1.485299971462774,1.2336142803098455,1.1172470305352573,False
2025-02-06,96554.35,78508.33195,0.8871822532536418,1.3986899407071995,1.5765531102292234,1.261176408039927,1.128363898005143,False
2025-02-07,96506.8,78653.2059,0.8729616792972457,1.398001129621209,1.6014461605538426,1.2881488577161968,1.1386712676224098,False
2025-02-08,96444.74,78805.74955000001,0.8951879402959835,1.3971021261302188,1.5606802362286998,1.3104162937396895,1.1489675866000755,False
2025-02-09,96462.75,78961.1833,0.882709386500773,1.397363019666679,1.5830385866928305,1.3339187624926694,1.1586562504020734,False
2025-02-10,97430.82,79119.33765,0.9157195569646785,1.4113865180476473,1.5412868572185443,1.3550900779493293,1.168114504402356,False
2025-02-11,95778.2,79258.6887,0.9177733308957303,1.387446602654798,1.5117530178183267,1.3747619787427605,1.1786893814543504,False
2025-02-12,97869.99,79408.55614999999,0.9550811281327735,1.4177483511629898,1.48442714383306,1.392140749264598,1.1881952387163017,False
2025-02-13,96608.14,79550.34745,0.9382167536337412,1.3994691446675662,1.4916266835434144,1.408135959212725,1.197263748154965,False
2025-02-14,97500.48,79703.9264,0.9656753901012457,1.4123956154240953,1.462598746848062,1.4224777590006539,1.2050807459212163,False
2025-02-15,97569.66,79860.83469999999,0.9365442360579518,1.4133977595025147,1.5091628404566424,1.437559256555331,1.213998288640447,False
2025-02-16,96118.12,80018.28529999999,0.9195608025551908,1.392370696542284,1.514169256315942,1.451564667560921,1.2237111086891266,False
2025-02-17,95780.0,80170.41519999999,0.9272101400462625,1.3874726775224064,1.496395064718748,1.4603236815682898,1.2325360988488785,False
2025-02-18,95671.74,80341.28224999999,0.8763673451828454,1.385904419096132,1.5814195117082743,1.4739154242480743,1.2433610174876932,False
2025-02-19,96644.37,80521.01415,0.8945686350802885,1.3999939738083746,1.5649933598250108,1.4896292952050687,1.2536262746575317,False
2025-02-20,98305.0,80721.73415,0.9265633431141648,1.4240499223620815,1.5369158870195234,1.5059788695338794,1.2637197585143627,False
2025-02-21,96181.98,80932.55,0.8814047700253328,1.3932957749008827,1.5807672278206952,1.5192816500908912,1.274959789143841,False
2025-02-22,96551.01,81135.195,0.9109840092829689,1.398641557341748,1.5353085708305816,1.5242853239884866,1.2866210407036731,False
2025-02-23,96258.0,81340.8142,0.9000183706127846,1.3943970034762143,1.5492983799062103,1.5308724866075276,1.2987744848598348,False
2025-02-24,91552.88,81490.14865,0.7711574999934224,1.3262384584306492,1.7198023211107476,1.5443471467070577,1.314096666680621,False
2025-02-25,88680.4,81629.3607,0.7841489970404154,1.2846276052595325,1.6382442751416568,1.5519943618910017,1.3270297969495046,False
2025-02-26,84250.09,81745.9936,0.7724004019200805,1.2204499681959045,1.5800742272557533,1.5521704177423283,1.3378957912856837,False
2025-02-27,84708.58,81875.97355000001,0.7691792377627278,1.2270916715569113,1.595326045365044,1.5518644119828884,1.3488444788829164,False
2025-02-28,84349.94,82000.99005,0.7620678734086703,1.2218963990462972,1.6033957626121276,1.55400018830206,1.3595384738742191,False
2025-03-01,86064.53,82128.37694999999,0.757861065662016,1.246734014186756,1.6450693546286004,1.5571017266988483,1.3710232539813527,False
2025-03-02,94270.0,82306.31,0.9170727919144331,1.3655987608064029,1.4890843702337417,1.554491602349608,1.3795378473502253,False
2025-03-03,86220.61,82449.70775,0.7450893773007625,1.2489949949291625,1.6763022437038364,1.5627190636438837,1.3913084801412137,False
2025-03-04,87281.98,82591.74465000001,0.7602663119513144,1.2643700406145033,1.6630620359454653,1.571650808249504,1.40234557944476,False
2025-03-05,90606.01,82747.31475,0.7937888167704699,1.3125220640459587,1.6534902436468624,1.5797439862546763,1.4137704094246066,False
2025-03-06,89931.89,82904.83745,0.7739912709108537,1.3027567364058315,1.6831672208301682,1.5907724099537817,1.4268984192893237,False
2025-03-07,86801.75,83041.6537,0.7419530829059922,1.2574134107969361,1.6947343973180236,1.6000509877968505,1.4399175749111317,False
2025-03-08,86222.45,83177.69695,0.7244846961343384,1.2490216492382733,1.7240138486053984,1.6105432174113232,1.4538916407706877,False
2025-03-09,80734.37,83275.58865,0.6542561091814226,1.1695211162245212,1.7875585719601093,1.6251013927733915,1.4684028688693207,False
2025-03-10,78595.86,83366.68875,0.6168125745277261,1.138542580041514,1.8458485236187998,1.6383228433689179,1.4830132090265198,False
2025-03-11,82932.99,83461.1675,0.649857484355551,1.2013704081252763,1.848667495638137,1.6525065501595742,1.4977267747066179,False
2025-03-12,83680.12,83558.78305,0.6623631021995426,1.2121933613676787,1.83010399785599,1.6671659557013974,1.511971643702031,False
2025-03-13,81115.78,83643.26195,0.63599730305846,1.1750462358103828,1.847564809095384,1.6805058347651318,1.5265566398449446,False
2025-03-14,83983.2,83749.00795000001,0.670448959972235,1.2165837896314446,1.8145807694023814,1.694469444693722,1.540111220565066,False
2025-03-15,84338.44,83873.62514999999,0.680021210753662,1.221729809614354,1.7966054444982986,1.7068347979233263,1.5526088797634143,False
2025-03-16,82574.53,83991.3233,0.6449226158031297,1.1961777431014229,1.8547616625473875,1.7135827649951583,1.5661888579925725,False
2025-03-17,84010.03,84114.5784,0.678046951131121,1.2169724500191867,1.7948203262163893,1.7214115675488952,1.5779346067296383,False
2025-03-18,82715.03,84232.5336,0.6620234037647894,1.1982130313786403,1.8099254868704822,1.7329041305296315,1.589451895742965,False
2025-03-19,86845.94,84371.89334999998,0.7032143432770255,1.2580535487967244,1.7890043922228767,1.7425880478725229,1.598807687895995,False
2025-03-20,84223.39,84506.50099999999,0.6819295911533652,1.2200631909930453,1.789133668374063,1.7518749431606195,1.6083986681012246,False
2025-03-21,84088.79,84631.2843,0.66718545781749,1.2181133703374332,1.825749281649737,1.7609089395116768,1.619899334920517,False
2025-03-22,83840.59,84763.0486,0.6711872209966746,1.214517935814975,1.809506942059304,1.7769300681029545,1.6318909857528368,False
2025-03-23,86082.5,84903.6066,0.6855444760914406,1.246994328281714,1.8189838468122743,1.7840641482583766,1.6419764303554731,False
2025-03-24,87498.16,85060.1974,0.7199171091895454,1.267501632214282,1.760621627177587,1.788942127819983,1.6484841610414513,False
2025-03-25,87392.87,85227.34689999999,0.7268751183030646,1.2659763973195615,1.7416697386410234,1.7933511025696909,1.654966453263764,False
2025-03-26,86909.17,85391.08844999998,0.7270475139756754,1.2589695009516602,1.7316192913820776,1.795773706097286,1.6605926567090026,False
2025-03-27,87232.01,85552.89875,0.7388268436567222,1.2636461733176167,1.7103414476162955,1.7965540586121995,1.665093486232073,False
2025-03-28,84424.38,85689.81065,0.6877166519654618,1.2229747396822834,1.7783119489503114,1.7992689636294457,1.6691286630064952,False
2025-03-29,82648.54,85814.8734,0.6477030220282269,1.1972498547412582,1.8484549462069393,1.802313782341787,1.6740688387195568,False
2025-03-30,82389.99,85940.13335,0.6418698286864993,1.1935044897300513,1.8594182751546344,1.802992269918579,1.6800435994980754,False
2025-03-31,82550.01,86062.2218,0.6379196254608674,1.195822545460445,1.8745661643447926,1.8042872033539115,1.6858741510511148,False
2025-04-01,85158.34,86185.52350000001,0.6629138168833547,1.2336069118100172,1.8608858050504034,1.805826293713632,1.692266130007752,False
2025-04-02,82516.29,86298.1398,0.6138169479633537,1.1953340762739129,1.9473787425388538,1.8108169903858056,1.7009786445021624,False
2025-04-03,83213.09,86418.54525000001,0.6109199758533985,1.205427947245907,1.9731355904053327,1.818744731435953,1.7107528134336079,False
2025-04-04,83889.87,86546.92465000002,0.6232222066060166,1.215231807745945,1.9499173727520593,1.8264103278486412,1.7199186272177809,False
2025-04-05,83537.99,86663.04465,0.6160330963199949,1.2101344608492381,1.9643984520932958,1.8318921673259365,1.7299546213226855,False
2025-04-06,78430.0,86746.3947,0.5390867000761939,1.1361399258517682,2.1075272784344103,1.8475275149368375,1.741921910082241,False
2025-04-07,79163.24,86827.47094999999,0.5500749150151265,1.1467616680324586,2.0847372543809306,1.86126810331236,1.7533332700435407,False
2025-04-08,76322.42,86893.0778,0.5244623764364345,1.1056094428104999,2.1080815183022024,1.8772219596163264,1.7655669991152099,False
2025-04-09,82615.22,86989.4091,0.5963915445146813,1.1967671799697501,2.006680327675721,1.8880992925814095,1.7740722154345587,False
2025-04-10,79607.3,87069.5518,0.5674460601084654,1.1531943378714709,2.032253669451933,1.898424511971519,1.7834174216270973,False
2025-04-11,83423.84,87169.97105000001,0.5899192081149726,1.2084808796617335,2.0485531968408224,1.910376824710595,1.7936501678235228,False
2025-04-12,85276.9,87275.04204999999,0.6283063985390083,1.2353243764231625,1.9661177719909335,1.9177335209695279,1.8013571787069278,False
2025-04-13,83760.0,87378.082,0.6035119621006434,1.213350506047993,2.010482943576935,1.9302265867894952,1.810860666161855,False
2025-04-14,84591.58,87475.16995,0.5992233268534132,1.2253968051623603,2.044975137395021,1.9453918567271953,1.820774201311631,False
